Capacity,Available,Waitlist,PercentAvailable,Undergrad,Dept,CourseNum,StudyAbroad
35.0,10.0,-1.0,0.2857142857142857,False,POLSCI,798,False
48.0,24.0,-2.0,0.5,False,POLSCI,990,False
26.0,12.0,-1.0,0.46153846153846156,False,POLSCI,993,False
1514.0,749.0,-32.0,0.4947159841479524,False,POLSCI,995,False
32.0,13.0,-1.0,0.40625,True,PORTUG,102,False
30.0,15.0,-1.0,0.5,True,PORTUG,232,False
26.0,13.0,-1.0,0.5,True,PORTUG,281,False
28.0,13.0,-1.0,0.4642857142857143,True,PORTUG,290,False
18.0,0.0,1.0,0.0,True,PORTUG,301,False
22.0,10.0,-1.0,0.45454545454545453,True,PORTUG,461,False
50.0,2.0,22.0,0.04,True,PPE,300,False
25.0,7.0,-1.0,0.28,True,PPE,400,False
895.0,32.0,171.0,0.035754189944134075,True,PSYCH,111,False
345.0,29.0,17.0,0.08405797101449275,True,PSYCH,112,False
64.0,0.0,20.0,0.0,True,PSYCH,120,False
370.0,130.0,-5.0,0.35135135135135137,True,PSYCH,122,False
50.0,25.0,-2.0,0.5,True,PSYCH,200,False
335.0,72.0,7.0,0.21492537313432836,True,PSYCH,211,False
80.0,1.0,-4.0,0.0125,True,PSYCH,213,False
72.0,0.0,2.0,0.0,True,PSYCH,220,False
240.0,3.0,103.0,0.0125,True,PSYCH,223,False
92.0,33.0,-2.0,0.358695652173913,True,PSYCH,226,False
294.0,9.0,32.0,0.030612244897959183,True,PSYCH,230,False
156.0,62.0,1.0,0.3974358974358974,True,PSYCH,235,False
594.0,95.0,45.0,0.15993265993265993,True,PSYCH,240,False
150.0,46.0,-1.0,0.30666666666666664,True,PSYCH,242,False
920.0,160.0,29.0,0.17391304347826086,True,PSYCH,250,False
225.0,39.0,16.0,0.17333333333333334,True,PSYCH,265,False
325.0,93.0,8.0,0.28615384615384615,True,PSYCH,270,False
300.0,58.0,11.0,0.19333333333333333,True,PSYCH,280,False
220.0,35.0,6.0,0.1590909090909091,True,PSYCH,290,False
225.0,65.0,3.0,0.28888888888888886,True,PSYCH,291,False
40.0,0.0,37.0,0.0,True,PSYCH,302,False
196.0,0.0,75.0,0.0,True,PSYCH,303,False
54.0,13.0,-2.0,0.24074074074074073,True,PSYCH,310,False
28.0,10.0,-2.0,0.35714285714285715,True,PSYCH,311,False
892.0,512.0,-23.0,0.5739910313901345,True,PSYCH,326,False
36.0,14.0,-1.0,0.3888888888888889,True,PSYCH,331,False
180.0,0.0,10.0,0.0,True,PSYCH,336,False
100.0,0.0,51.0,0.0,True,PSYCH,339,False
120.0,3.0,18.0,0.025,True,PSYCH,340,False
225.0,1.0,83.0,0.0044444444444444444,True,PSYCH,349,False
60.0,58.0,9.0,0.9666666666666667,True,PSYCH,351,False
30.0,0.0,37.0,0.0,True,PSYCH,352,False
150.0,32.0,-1.0,0.21333333333333335,True,PSYCH,353,False
60.0,0.0,41.0,0.0,True,PSYCH,355,False
150.0,10.0,-1.0,0.06666666666666667,True,PSYCH,358,False
195.0,68.0,4.0,0.3487179487179487,True,PSYCH,362,False
200.0,0.0,14.0,0.0,True,PSYCH,389,False
30.0,0.0,24.0,0.0,True,PSYCH,390,False
75.0,19.0,2.0,0.25333333333333335,True,PSYCH,393,False
250.0,18.0,82.0,0.072,True,PSYCH,401,False
18.0,0.0,16.0,0.0,True,PSYCH,402,False
20.0,6.0,-1.0,0.3,True,PSYCH,411,False
20.0,0.0,20.0,0.0,True,PSYCH,413,False
50.0,25.0,-2.0,0.5,True,PSYCH,420,False
98.0,48.0,-3.0,0.4897959183673469,True,PSYCH,421,False
48.0,24.0,-2.0,0.5,True,PSYCH,423,False
60.0,30.0,-1.0,0.5,True,PSYCH,424,False
2000.0,967.0,-41.0,0.4835,True,PSYCH,426,False
50.0,25.0,-2.0,0.5,True,PSYCH,429,False
30.0,0.0,35.0,0.0,True,PSYCH,430,False
30.0,0.0,34.0,0.0,True,PSYCH,436,False
30.0,0.0,18.0,0.0,True,PSYCH,439,False
30.0,0.0,47.0,0.0,True,PSYCH,440,False
30.0,0.0,22.0,0.0,True,PSYCH,446,False
42.0,0.0,35.0,0.0,True,PSYCH,447,False
60.0,1.0,58.0,0.016666666666666666,True,PSYCH,449,False
30.0,0.0,13.0,0.0,True,PSYCH,454,False
55.0,0.0,31.0,0.0,True,PSYCH,457,False
58.0,25.0,-1.0,0.43103448275862066,True,PSYCH,464,False
30.0,0.0,15.0,0.0,True,PSYCH,467,False
30.0,0.0,3.0,0.0,True,PSYCH,474,False
30.0,0.0,9.0,0.0,True,PSYCH,477,False
75.0,1.0,8.0,0.013333333333333334,True,PSYCH,488,False
12.0,0.0,6.0,0.0,True,PSYCH,497,False
12.0,5.0,-1.0,0.4166666666666667,False,PSYCH,519,False
42.0,20.0,-1.0,0.47619047619047616,False,PSYCH,532,False
35.0,11.0,-1.0,0.3142857142857143,False,PSYCH,609,False
80.0,33.0,-1.0,0.4125,False,PSYCH,614,False
1868.0,982.0,-42.0,0.525695931477516,False,PSYCH,619,False
14.0,6.0,-1.0,0.42857142857142855,False,PSYCH,672,False
20.0,6.0,-1.0,0.3,False,PSYCH,687,False
16.0,2.0,-1.0,0.125,False,PSYCH,711,False
48.0,24.0,-2.0,0.5,False,PSYCH,719,False
16.0,6.0,-1.0,0.375,False,PSYCH,721,False
10.0,1.0,-1.0,0.1,False,PSYCH,723,False
18.0,9.0,-1.0,0.5,False,PSYCH,730,False
12.0,3.0,-1.0,0.25,False,PSYCH,731,False
12.0,5.0,-1.0,0.4166666666666667,False,PSYCH,756,False
12.0,0.0,-1.0,0.0,False,PSYCH,757,False
12.0,0.0,-1.0,0.0,False,PSYCH,759,False
12.0,2.0,-1.0,0.16666666666666666,False,PSYCH,771,False
15.0,2.0,-1.0,0.13333333333333333,False,PSYCH,776,False
12.0,6.0,-1.0,0.5,False,PSYCH,778,False
12.0,4.0,-1.0,0.3333333333333333,False,PSYCH,786,False
22.0,9.0,-1.0,0.4090909090909091,False,PSYCH,804,False
110.0,51.0,-5.0,0.4636363636363636,False,PSYCH,808,False
30.0,15.0,-1.0,0.5,False,PSYCH,809,False
12.0,5.0,-1.0,0.4166666666666667,False,PSYCH,833,False
12.0,3.0,-1.0,0.25,False,PSYCH,855,False
12.0,12.0,-1.0,1.0,False,PSYCH,858,False
10.0,4.0,-1.0,0.4,False,PSYCH,861,False
24.0,12.0,-2.0,0.5,False,PSYCH,958,False
102.0,42.0,-2.0,0.4117647058823529,False,PSYCH,988,False
96.0,49.0,-3.0,0.5104166666666666,False,PSYCH,990,False
1490.0,866.0,-37.0,0.5812080536912752,False,PSYCH,995,False
162.0,6.0,42.0,0.037037037037037035,True,PUBHLTH,200,False
60.0,24.0,21.0,0.4,True,PUBPOL,201,False
50.0,1.0,35.0,0.02,True,PUBPOL,250,False
20.0,14.0,1.0,0.7,True,PUBPOL,428,False
211.0,17.0,49.0,0.08056872037914692,True,PUBPOL,475,False
83.0,24.0,2.0,0.2891566265060241,False,PUBPOL,586,False
25.0,6.0,5.0,0.24,False,PUBPOL,732,False
80.0,30.0,7.0,0.375,True,QMSS,201,False
100.0,49.0,-1.0,0.49,True,QMSS,301,False
20.0,0.0,-1.0,0.0,True,QMSS,451,False
21.0,0.0,3.0,0.0,False,RACKHAM,619,False
44.0,7.0,-1.0,0.1590909090909091,True,RCASL,102,False
48.0,7.0,-1.0,0.14583333333333334,True,RCASL,202,False
48.0,7.0,-2.0,0.14583333333333334,True,RCCORE,100,False
50.0,25.0,-2.0,0.5,True,RCCORE,308,False
48.0,23.0,-2.0,0.4791666666666667,True,RCCORE,334,False
242.0,121.0,-6.0,0.5,True,RCCORE,490,False
200.0,2.0,19.0,0.01,True,RCHUMS,150,False
20.0,7.0,-1.0,0.35,True,RCHUMS,201,False
12.0,0.0,-1.0,0.0,True,RCHUMS,202,False
22.0,9.0,-1.0,0.4090909090909091,True,RCHUMS,217,False
15.0,0.0,6.0,0.0,True,RCHUMS,220,False
14.0,0.0,-1.0,0.0,True,RCHUMS,221,False
20.0,0.0,-1.0,0.0,True,RCHUMS,235,False
18.0,18.0,-1.0,1.0,True,RCHUMS,251,False
125.0,15.0,-1.0,0.12,True,RCHUMS,272,False
62.0,24.0,-1.0,0.3870967741935484,True,RCHUMS,273,False
30.0,1.0,11.0,0.03333333333333333,True,RCHUMS,280,False
24.0,6.0,-1.0,0.25,True,RCHUMS,281,False
16.0,0.0,-1.0,0.0,True,RCHUMS,304,False
110.0,18.0,3.0,0.16363636363636364,True,RCHUMS,312,False
12.0,0.0,1.0,0.0,True,RCHUMS,320,False
12.0,0.0,-1.0,0.0,True,RCHUMS,321,False
260.0,59.0,27.0,0.22692307692307692,True,RCHUMS,334,False
22.0,11.0,-1.0,0.5,True,RCHUMS,335,False
20.0,4.0,1.0,0.2,True,RCHUMS,341,False
30.0,13.0,-1.0,0.43333333333333335,True,RCHUMS,373,False
38.0,18.0,-1.0,0.47368421052631576,True,RCHUMS,381,False
15.0,3.0,-1.0,0.2,True,RCHUMS,410,False
20.0,8.0,-1.0,0.4,True,RCHUMS,481,False
8.0,2.0,-1.0,0.25,True,RCHUMS,482,False
20.0,7.0,-1.0,0.35,True,RCIDIV,202,False
25.0,2.0,-1.0,0.08,True,RCIDIV,305,False
25.0,7.0,-1.0,0.28,True,RCIDIV,341,False
102.0,37.0,-3.0,0.3627450980392157,True,RCIDIV,350,False
84.0,15.0,-4.0,0.17857142857142858,True,RCIDIV,351,False
30.0,0.0,10.0,0.0,True,RCIDIV,390,False
50.0,2.0,28.0,0.04,True,RCIDIV,391,False
36.0,4.0,-1.0,0.1111111111111111,True,RCLANG,190,False
34.0,11.0,-1.0,0.3235294117647059,True,RCLANG,191,False
32.0,5.0,-1.0,0.15625,True,RCLANG,194,False
10.0,5.0,-1.0,0.5,True,RCLANG,256,False
24.0,8.0,-1.0,0.3333333333333333,True,RCLANG,290,False
25.0,6.0,-1.0,0.24,True,RCLANG,291,False
104.0,46.0,-2.0,0.4423076923076923,True,RCLANG,293,False
34.0,5.0,-1.0,0.14705882352941177,True,RCLANG,294,False
20.0,0.0,-1.0,0.0,True,RCLANG,296,False
110.0,53.0,-4.0,0.4818181818181818,True,RCLANG,324,False
20.0,10.0,-1.0,0.5,True,RCLANG,334,False
15.0,0.0,-1.0,0.0,True,RCMUSIC,350,False
15.0,4.0,-1.0,0.26666666666666666,True,RCMUSIC,352,False
48.0,24.0,-2.0,0.5,True,RCMUSIC,406,False
198.0,11.0,6.0,0.05555555555555555,True,RCNSCI,202,False
18.0,7.0,-1.0,0.3888888888888889,True,RCSSCI,260,False
75.0,0.0,5.0,0.0,True,RCSSCI,275,False
18.0,7.0,-1.0,0.3888888888888889,True,RCSSCI,290,False
16.0,0.0,1.0,0.0,True,RCSSCI,307,False
50.0,0.0,1.0,0.0,True,RCSSCI,350,False
64.0,14.0,6.0,0.21875,True,RCSSCI,360,False
80.0,1.0,21.0,0.0125,True,RCSSCI,371,False
30.0,0.0,-2.0,0.0,True,RCSSCI,390,False
17.0,2.0,-1.0,0.11764705882352941,True,RCSSCI,395,False
15.0,0.0,15.0,0.0,True,RCSSCI,461,False
20.0,0.0,11.0,0.0,True,REEES,230,False
152.0,70.0,1.0,0.4605263157894737,True,REEES,340,False
100.0,0.0,31.0,0.0,True,REEES,397,False
36.0,19.0,4.0,0.5277777777777778,True,REEES,405,False
32.0,16.0,-1.0,0.5,False,REEES,601,False
20.0,0.0,-1.0,0.0,True,RELIGION,204,False
50.0,5.0,3.0,0.1,True,RELIGION,209,False
18.0,9.0,-1.0,0.5,True,RELIGION,211,False
100.0,13.0,3.0,0.13,True,RELIGION,231,False
128.0,56.0,-1.0,0.4375,True,RELIGION,236,False
75.0,21.0,2.0,0.28,True,RELIGION,246,False
244.0,94.0,-1.0,0.38524590163934425,True,RELIGION,323,False
60.0,16.0,4.0,0.26666666666666666,True,RELIGION,325,False
20.0,2.0,-1.0,0.1,True,RELIGION,353,False
25.0,1.0,3.0,0.04,True,RELIGION,386,False
20.0,4.0,-1.0,0.2,True,RELIGION,496,False
25.0,1.0,18.0,0.04,True,ROB,464,False
70.0,1.0,55.0,0.014285714285714285,False,ROB,510,False
60.0,8.0,-1.0,0.13333333333333333,False,ROB,530,False
53.0,17.0,13.0,0.32075471698113206,False,ROB,599,False
75.0,23.0,-2.0,0.30666666666666664,True,ROMLANG,253,False
54.0,5.0,4.0,0.09259259259259259,True,ROMLING,298,False
18.0,1.0,4.0,0.05555555555555555,True,ROMLING,333,False
36.0,0.0,8.0,0.0,True,ROMLING,413,False
18.0,0.0,3.0,0.0,True,ROMLING,487,False
56.0,18.0,-2.0,0.32142857142857145,True,RUSSIAN,102,False
37.0,7.0,0.0,0.1891891891891892,True,RUSSIAN,202,False
104.0,46.0,-2.0,0.4423076923076923,True,RUSSIAN,203,False
22.0,6.0,-1.0,0.2727272727272727,True,RUSSIAN,225,False
10.0,3.0,-1.0,0.3,True,RUSSIAN,302,False
54.0,21.0,-1.0,0.3888888888888889,True,RUSSIAN,333,False
32.0,15.0,-1.0,0.46875,True,RUSSIAN,364,False
86.0,0.0,9.0,0.0,True,RUSSIAN,375,False
16.0,8.0,-1.0,0.5,True,RUSSIAN,402,False
48.0,24.0,-2.0,0.5,True,RUSSIAN,492,False
12.0,6.0,-1.0,0.5,True,RUSSIAN,499,False
56.0,18.0,-2.0,0.32142857142857145,False,RUSSIAN,512,False
37.0,8.0,0.0,0.21621621621621623,False,RUSSIAN,514,False
16.0,8.0,-1.0,0.5,False,RUSSIAN,518,False
30.0,15.0,-1.0,0.5,False,RUSSIAN,520,False
104.0,46.0,-2.0,0.4423076923076923,False,RUSSIAN,525,False
22.0,6.0,-1.0,0.2727272727272727,False,RUSSIAN,526,False
32.0,15.0,-1.0,0.46875,False,RUSSIAN,564,False
86.0,9.0,9.0,0.10465116279069768,False,RUSSIAN,575,False
242.0,121.0,-6.0,0.5,False,RUSSIAN,995,False
50.0,25.0,-1.0,0.5,False,SAS,698,False
20.0,1.0,-1.0,0.05,True,SCAND,104,False
18.0,7.0,-1.0,0.3888888888888889,True,SCAND,234,False
10.0,5.0,-1.0,0.5,True,SCAND,325,False
20.0,13.0,-1.0,0.65,True,SCAND,442,False
36.0,16.0,-2.0,0.4444444444444444,True,SEAS,455,False
100.0,50.0,-2.0,0.5,False,SEAS,698,False
212.0,61.0,-1.0,0.28773584905660377,True,SI,106,False
200.0,22.0,8.0,0.11,True,SI,110,False
100.0,2.0,46.0,0.02,True,SI,410,False
246.0,111.0,23.0,0.45121951219512196,True,SI,422,False
50.0,0.0,71.0,0.0,False,SI,649,False
64.0,30.0,-1.0,0.46875,False,SI,702,False
18.0,11.0,-1.0,0.6111111111111112,True,SLAVIC,150,False
45.0,20.0,-1.0,0.4444444444444444,True,SLAVIC,225,False
475.0,193.0,26.0,0.4063157894736842,True,SLAVIC,290,False
110.0,18.0,3.0,0.16363636363636364,True,SLAVIC,312,False
100.0,0.0,31.0,0.0,True,SLAVIC,397,False
43.0,32.0,3.0,0.7441860465116279,True,SLAVIC,470,False
12.0,6.0,-1.0,0.5,False,SLAVIC,500,False
46.0,23.0,-1.0,0.5,False,SLAVIC,590,False
28.0,14.0,-1.0,0.5,False,SLAVIC,875,False
36.0,19.0,4.0,0.5277777777777778,False,SLAVIC,876,False
500.0,21.0,14.0,0.042,True,SOC,100,False
150.0,4.0,14.0,0.02666666666666667,True,SOC,102,False
71.0,3.0,3.0,0.04225352112676056,True,SOC,105,False
370.0,130.0,-5.0,0.35135135135135137,True,SOC,122,False
30.0,0.0,2.0,0.0,True,SOC,204,False
210.0,13.0,4.0,0.06190476190476191,True,SOC,210,False
80.0,1.0,-4.0,0.0125,True,SOC,218,False
70.0,7.0,10.0,0.1,True,SOC,225,False
78.0,2.0,-1.0,0.02564102564102564,True,SOC,250,False
48.0,16.0,-1.0,0.3333333333333333,True,SOC,251,False
150.0,2.0,43.0,0.013333333333333334,True,SOC,270,False
95.0,0.0,22.0,0.0,True,SOC,295,False
70.0,20.0,-1.0,0.2857142857142857,True,SOC,300,False
150.0,38.0,-1.0,0.25333333333333335,True,SOC,302,False
75.0,21.0,-1.0,0.28,True,SOC,303,False
100.0,31.0,-1.0,0.31,True,SOC,305,False
118.0,10.0,-1.0,0.0847457627118644,True,SOC,310,False
75.0,13.0,-1.0,0.17333333333333334,True,SOC,315,False
100.0,0.0,31.0,0.0,True,SOC,317,False
54.0,13.0,-2.0,0.24074074074074073,True,SOC,320,False
28.0,10.0,-2.0,0.35714285714285715,True,SOC,321,False
18.0,9.0,-1.0,0.5,True,SOC,325,False
80.0,1.0,-4.0,0.0125,True,SOC,326,False
25.0,0.0,18.0,0.0,True,SOC,331,False
40.0,0.0,9.0,0.0,True,SOC,346,False
75.0,2.0,10.0,0.02666666666666667,True,SOC,347,False
324.0,229.0,-11.0,0.7067901234567902,True,SOC,394,False
50.0,25.0,-2.0,0.5,True,SOC,396,False
14.0,1.0,-1.0,0.07142857142857142,True,SOC,398,False
20.0,14.0,1.0,0.7,True,SOC,428,False
35.0,0.0,10.0,0.0,True,SOC,445,False
20.0,0.0,11.0,0.0,True,SOC,451,False
30.0,0.0,20.0,0.0,True,SOC,458,False
75.0,1.0,8.0,0.013333333333333334,True,SOC,465,False
15.0,15.0,-1.0,1.0,True,SOC,468,False
20.0,6.0,-1.0,0.3,True,SOC,471,False
30.0,0.0,19.0,0.0,True,SOC,473,False
40.0,0.0,35.0,0.0,True,SOC,476,False
160.0,29.0,35.0,0.18125,True,SOC,495,False
15.0,1.0,-1.0,0.06666666666666667,True,SOC,497,False
15.0,7.0,-1.0,0.4666666666666667,True,SOC,499,False
12.0,3.0,-1.0,0.25,False,SOC,503,False
22.0,12.0,-1.0,0.5454545454545454,False,SOC,504,False
20.0,2.0,-1.0,0.1,False,SOC,506,False
12.0,1.0,2.0,0.08333333333333333,False,SOC,508,False
15.0,0.0,-1.0,0.0,False,SOC,515,False
15.0,2.0,-1.0,0.13333333333333333,False,SOC,532,False
15.0,0.0,-1.0,0.0,False,SOC,542,False
15.0,0.0,1.0,0.0,False,SOC,555,False
15.0,4.0,-1.0,0.26666666666666666,False,SOC,560,False
20.0,6.0,-1.0,0.3,False,SOC,580,False
15.0,5.0,-1.0,0.3333333333333333,False,SOC,595,False
20.0,1.0,-1.0,0.05,False,SOC,610,False
20.0,6.0,-1.0,0.3,False,SOC,612,False
22.0,10.0,-1.0,0.45454545454545453,False,SOC,630,False
16.0,2.0,-1.0,0.125,False,SOC,711,False
35.0,3.0,-1.0,0.08571428571428572,False,SOC,717,False
12.0,4.0,-1.0,0.3333333333333333,False,SOC,786,False
25.0,8.0,-1.0,0.32,False,SOC,899,False
102.0,42.0,-2.0,0.4117647058823529,False,SOC,988,False
10.0,10.0,-2.0,1.0,False,SOC,990,False
48.0,24.0,-1.0,0.5,False,SOC,993,False
758.0,381.0,-18.0,0.5026385224274407,False,SOC,995,False
42.0,42.0,-1.0,1.0,True,SPACE,321,False
25.0,3.0,-1.0,0.12,True,SPACE,323,False
12.0,2.0,-1.0,0.16666666666666666,True,SPACE,350,False
23.0,7.0,-1.0,0.30434782608695654,True,SPACE,431,False
52.0,24.0,2.0,0.46153846153846156,False,SPACE,583,False
29.0,0.0,-1.0,0.0,True,SPANISH,100,False
90.0,6.0,3.0,0.06666666666666667,True,SPANISH,101,False
161.0,42.0,-5.0,0.2608695652173913,True,SPANISH,102,False
236.0,29.0,-10.0,0.1228813559322034,True,SPANISH,103,False
45.0,14.0,-3.0,0.3111111111111111,True,SPANISH,230,False
456.0,70.0,-5.0,0.15350877192982457,True,SPANISH,231,False
756.0,21.0,29.0,0.027777777777777776,True,SPANISH,232,False
201.0,37.0,-10.0,0.18407960199004975,True,SPANISH,277,False
18.0,6.0,-1.0,0.3333333333333333,True,SPANISH,278,False
126.0,10.0,5.0,0.07936507936507936,True,SPANISH,280,False
54.0,0.0,9.0,0.0,True,SPANISH,283,False
46.0,15.0,-2.0,0.32608695652173914,True,SPANISH,287,False
18.0,0.0,8.0,0.0,True,SPANISH,289,False
92.0,25.0,-5.0,0.2717391304347826,True,SPANISH,295,False
18.0,1.0,-1.0,0.05555555555555555,True,SPANISH,296,False
54.0,5.0,4.0,0.09259259259259259,True,SPANISH,298,False
18.0,0.0,-1.0,0.0,True,SPANISH,332,False
18.0,1.0,4.0,0.05555555555555555,True,SPANISH,333,False
18.0,0.0,-1.0,0.0,True,SPANISH,342,False
54.0,0.0,15.0,0.0,True,SPANISH,373,False
18.0,0.0,4.0,0.0,True,SPANISH,381,False
54.0,7.0,6.0,0.12962962962962962,True,SPANISH,385,False
124.0,33.0,-3.0,0.2661290322580645,True,SPANISH,387,False
34.0,16.0,-1.0,0.47058823529411764,True,SPANISH,405,False
36.0,0.0,8.0,0.0,True,SPANISH,413,False
36.0,0.0,10.0,0.0,True,SPANISH,420,False
36.0,0.0,21.0,0.0,True,SPANISH,421,False
18.0,8.0,-1.0,0.4444444444444444,True,SPANISH,423,False
18.0,0.0,2.0,0.0,True,SPANISH,426,False
36.0,12.0,2.0,0.3333333333333333,True,SPANISH,430,False
35.0,0.0,-2.0,0.0,True,SPANISH,432,False
36.0,0.0,5.0,0.0,True,SPANISH,438,False
18.0,0.0,1.0,0.0,True,SPANISH,440,False
18.0,0.0,1.0,0.0,True,SPANISH,445,False
36.0,4.0,3.0,0.1111111111111111,True,SPANISH,447,False
17.0,6.0,-1.0,0.35294117647058826,True,SPANISH,466,False
35.0,0.0,8.0,0.0,True,SPANISH,485,False
18.0,0.0,3.0,0.0,True,SPANISH,487,False
18.0,0.0,2.0,0.0,True,SPANISH,488,False
98.0,0.0,-5.0,0.0,True,SPANISH,492,False
46.0,23.0,-2.0,0.5,False,SPANISH,855,False
18.0,9.0,-1.0,0.5,False,SPANISH,859,False
16.0,7.0,-1.0,0.4375,False,SPANISH,881,False
98.0,72.0,-4.0,0.7346938775510204,False,SPANISH,990,False
564.0,306.0,-14.0,0.5425531914893617,False,SPANISH,995,False
120.0,0.0,9.0,0.0,True,STATS,206,False
2398.0,767.0,246.0,0.31984987489574646,True,STATS,250,False
80.0,0.0,8.0,0.0,True,STATS,280,False
50.0,25.0,-1.0,0.5,True,STATS,299,False
120.0,8.0,49.0,0.06666666666666667,True,STATS,306,False
156.0,76.0,-1.0,0.48717948717948717,True,STATS,315,False
80.0,0.0,23.0,0.0,True,STATS,401,False
60.0,1.0,4.0,0.016666666666666666,True,STATS,406,False
415.0,67.0,4.0,0.1614457831325301,True,STATS,412,False
120.0,0.0,24.0,0.0,True,STATS,413,False
120.0,11.0,1.0,0.09166666666666666,True,STATS,415,False
280.0,24.0,52.0,0.08571428571428572,True,STATS,425,False
120.0,15.0,-1.0,0.125,True,STATS,426,False
54.0,25.0,-1.0,0.46296296296296297,True,STATS,430,False
120.0,15.0,2.0,0.125,True,STATS,449,False
80.0,0.0,23.0,0.0,True,STATS,451,False
80.0,41.0,5.0,0.5125,True,STATS,470,False
118.0,58.0,-1.0,0.4915254237288136,True,STATS,480,False
70.0,0.0,4.0,0.0,True,STATS,485,False
25.0,25.0,-2.0,1.0,True,STATS,489,False
96.0,72.0,-4.0,0.75,True,STATS,499,False
110.0,0.0,28.0,0.0,False,STATS,503,False
108.0,51.0,-1.0,0.4722222222222222,False,STATS,504,False
120.0,33.0,-1.0,0.275,False,STATS,507,False
100.0,13.0,-1.0,0.13,False,STATS,509,False
120.0,11.0,-1.0,0.09166666666666666,False,STATS,511,False
80.0,22.0,-1.0,0.275,False,STATS,513,False
60.0,0.0,18.0,0.0,False,STATS,531,False
36.0,4.0,-1.0,0.1111111111111111,False,STATS,545,False
40.0,29.0,13.0,0.725,False,STATS,547,False
80.0,0.0,32.0,0.0,False,STATS,551,False
55.0,2.0,16.0,0.03636363636363636,False,STATS,570,False
35.0,3.0,-1.0,0.08571428571428572,False,STATS,580,False
45.0,8.0,-1.0,0.17777777777777778,False,STATS,601,False
40.0,15.0,-1.0,0.375,False,STATS,606,False
30.0,9.0,-1.0,0.3,False,STATS,611,False
25.0,11.0,-1.0,0.44,False,STATS,620,False
68.0,34.0,-1.0,0.5,False,STATS,701,False
25.0,25.0,-2.0,1.0,False,STATS,750,False
60.0,27.0,-1.0,0.45,False,STATS,809,False
60.0,29.0,-1.0,0.48333333333333334,False,STATS,811,False
48.0,24.0,-2.0,0.5,False,STATS,990,False
1146.0,572.0,-25.0,0.49912739965095987,False,STATS,995,False
2.0,1.0,-1.0,0.5,False,STATS,998,False
25.0,17.0,-1.0,0.68,True,STDABRD,232,True
985.0,31.0,-1.0,0.03147208121827411,True,STDABRD,236,True
25.0,25.0,-1.0,1.0,True,STDABRD,238,True
725.0,19.0,-1.0,0.02620689655172414,True,STDABRD,292,True
125.0,25.0,-1.0,0.2,True,STDABRD,301,True
40.0,40.0,-4.0,1.0,True,STDABRD,303,True
125.0,25.0,-1.0,0.2,True,STDABRD,304,True
875.0,33.0,-1.0,0.037714285714285714,True,STDABRD,306,True
125.0,22.0,-1.0,0.176,True,STDABRD,320,True
225.0,25.0,-1.0,0.1111111111111111,True,STDABRD,330,True
375.0,25.0,-1.0,0.06666666666666667,True,STDABRD,332,True
25.0,21.0,-1.0,0.84,True,STDABRD,333,True
150.0,25.0,-1.0,0.16666666666666666,True,STDABRD,339,True
120.0,5.0,-1.0,0.041666666666666664,True,STDABRD,340,True
165.0,23.0,-1.0,0.1393939393939394,True,STDABRD,345,True
25.0,24.0,-1.0,0.96,True,STDABRD,348,True
915.0,10.0,-1.0,0.01092896174863388,True,STDABRD,351,True
240.0,9.0,-1.0,0.0375,True,STDABRD,352,True
10.0,10.0,-1.0,1.0,True,STDABRD,353,True
500.0,24.0,-1.0,0.048,True,STDABRD,354,True
350.0,22.0,-1.0,0.06285714285714286,True,STDABRD,355,True
170.0,10.0,-1.0,0.058823529411764705,True,STDABRD,364,True
35.0,34.0,-1.0,0.9714285714285714,True,STDABRD,374,True
125.0,23.0,-1.0,0.184,True,STDABRD,381,True
34.0,34.0,-1.0,1.0,True,STDABRD,384,True
650.0,22.0,-1.0,0.033846153846153845,True,STDABRD,400,True
2185.0,25.0,-1.0,0.011441647597254004,True,STDABRD,401,True
100.0,25.0,-1.0,0.25,True,STDABRD,404,True
25.0,23.0,-1.0,0.92,True,STDABRD,407,True
25.0,25.0,-1.0,1.0,True,STDABRD,430,True
150.0,25.0,-1.0,0.16666666666666666,True,STDABRD,432,True
200.0,23.0,-1.0,0.115,True,STDABRD,433,True
100.0,100.0,-4.0,1.0,True,STDABRD,438,True
875.0,21.0,-1.0,0.024,True,STDABRD,440,True
200.0,25.0,-1.0,0.125,True,STDABRD,451,True
85.0,15.0,-1.0,0.17647058823529413,True,STDABRD,456,True
500.0,10.0,-1.0,0.02,True,STDABRD,458,True
200.0,24.0,-1.0,0.12,True,STDABRD,460,True
205.0,30.0,-1.0,0.14634146341463414,True,STDABRD,461,True
60.0,15.0,-1.0,0.25,True,STDABRD,462,True
675.0,23.0,-1.0,0.034074074074074076,True,STDABRD,480,True
1785.0,22.0,-1.0,0.012324929971988795,True,STDABRD,481,True
900.0,18.0,-1.0,0.02,True,STDABRD,483,True
375.0,45.0,5.0,0.12,True,STS,220,False
75.0,0.0,17.0,0.0,True,STS,234,False
225.0,39.0,16.0,0.17333333333333334,True,STS,265,False
75.0,0.0,5.0,0.0,True,STS,285,False
3.0,0.0,-1.0,0.0,True,STS,299,False
150.0,1.0,22.0,0.006666666666666667,True,STS,344,False
10.0,9.0,-1.0,0.9,True,STS,399,False
2.0,2.0,-1.0,1.0,True,STS,499,False
36.0,16.0,-1.0,0.4444444444444444,False,STS,571,False
35.0,3.0,-1.0,0.08571428571428572,False,SURVMETH,617,False
